     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
        1185   4.0779e+02   0.0000e+00  -1.5000e+01   1.4301e+06   0.0000e+00   0.0000e+00   1.4301e+06
        1186   4.0779e+02   0.0000e+00  -3.0000e+01   1.3689e+06   0.0000e+00   0.0000e+00   1.3689e+06
        1187   4.0779e+02   0.0000e+00  -4.5000e+01   1.4004e+06   0.0000e+00   0.0000e+00   1.4004e+06
        1188   4.0779e+02   0.0000e+00  -6.0000e+01   1.4316e+06   0.0000e+00   0.0000e+00   1.4316e+06
        1189   4.0779e+02   0.0000e+00  -7.5000e+01   1.4561e+06   0.0000e+00   0.0000e+00   1.4561e+06
        1190   4.0779e+02   0.0000e+00  -9.0000e+01   1.4733e+06   0.0000e+00   0.0000e+00   1.4733e+06
        1191   4.0779e+02   0.0000e+00  -1.0500e+02   1.4845e+06   0.0000e+00   0.0000e+00   1.4845e+06
        1192   4.0779e+02   0.0000e+00  -1.2000e+02   1.4912e+06   0.0000e+00   0.0000e+00   1.4912e+06
        1193   4.0779e+02   0.0000e+00  -1.3500e+02   1.4948e+06   0.0000e+00   0.0000e+00   1.4948e+06
        1194   4.0779e+02   0.0000e+00  -1.5000e+02   1.4964e+06   0.0000e+00   0.0000e+00   1.4964e+06
        1195   4.0779e+02   0.0000e+00  -1.6500e+02   1.4969e+06   0.0000e+00   0.0000e+00   1.4969e+06
        1196   4.0779e+02   0.0000e+00  -1.8000e+02   1.4968e+06   0.0000e+00   0.0000e+00   1.4968e+06
        1197   4.0779e+02   0.0000e+00  -1.9500e+02   1.4964e+06   0.0000e+00   0.0000e+00   1.4964e+06
        1198   4.0779e+02   0.0000e+00  -2.1000e+02   1.4960e+06   0.0000e+00   0.0000e+00   1.4960e+06
        1199   4.0779e+02   0.0000e+00  -2.2500e+02   1.4956e+06   0.0000e+00   0.0000e+00   1.4956e+06
        1200   4.0779e+02   0.0000e+00  -2.4000e+02   1.4953e+06   0.0000e+00   0.0000e+00   1.4953e+06
        1201   4.0779e+02   0.0000e+00  -2.5500e+02   1.4951e+06   0.0000e+00   0.0000e+00   1.4951e+06
        1202   4.0779e+02   0.0000e+00  -2.7000e+02   1.4950e+06   0.0000e+00   0.0000e+00   1.4950e+06
        1203   4.0779e+02   0.0000e+00  -2.8500e+02   1.4949e+06   0.0000e+00   0.0000e+00   1.4949e+06
        1204   4.0779e+02   0.0000e+00  -3.0000e+02   1.4949e+06   0.0000e+00   0.0000e+00   1.4949e+06
        1205   4.0779e+02   0.0000e+00  -3.1500e+02   1.4949e+06   0.0000e+00   0.0000e+00   1.4949e+06
        1206   4.0779e+02   0.0000e+00  -3.3000e+02   1.4949e+06   0.0000e+00   0.0000e+00   1.4949e+06
        1207   4.0779e+02   0.0000e+00  -3.4500e+02   1.4950e+06   0.0000e+00   0.0000e+00   1.4950e+06
        1208   4.0779e+02   0.0000e+00  -3.6000e+02   1.4951e+06   0.0000e+00   0.0000e+00   1.4951e+06
        1209   4.0779e+02   0.0000e+00  -3.7500e+02   1.4951e+06   0.0000e+00   0.0000e+00   1.4951e+06
        1210   4.0779e+02   0.0000e+00  -3.9000e+02   1.4952e+06   0.0000e+00   0.0000e+00   1.4952e+06
        1211   4.0779e+02   0.0000e+00  -4.0500e+02   1.4952e+06   0.0000e+00   0.0000e+00   1.4952e+06
        1212   4.0779e+02   0.0000e+00  -4.2000e+02   1.4953e+06   0.0000e+00   0.0000e+00   1.4953e+06
        1213   4.0779e+02   0.0000e+00  -4.3500e+02   1.4953e+06   0.0000e+00   0.0000e+00   1.4953e+06
        1214   4.0779e+02   0.0000e+00  -4.5000e+02   1.4954e+06   0.0000e+00   0.0000e+00   1.4954e+06
        1215   4.0779e+02   0.0000e+00  -4.6500e+02   1.4954e+06   0.0000e+00   0.0000e+00   1.4954e+06
        1216   4.0779e+02   0.0000e+00  -4.8000e+02   1.4955e+06   0.0000e+00   0.0000e+00   1.4955e+06
        1217   4.0779e+02   0.0000e+00  -4.9500e+02   1.4955e+06   0.0000e+00   0.0000e+00   1.4955e+06
        1218   4.0779e+02   0.0000e+00  -5.1000e+02   1.4955e+06   0.0000e+00   0.0000e+00   1.4955e+06
        1219   4.0779e+02   0.0000e+00  -5.2500e+02   1.4956e+06   0.0000e+00   0.0000e+00   1.4956e+06
        1220   4.0779e+02   0.0000e+00  -5.4000e+02   1.4956e+06   0.0000e+00   0.0000e+00   1.4956e+06
        1221   4.0779e+02   0.0000e+00  -5.5500e+02   1.4956e+06   0.0000e+00   0.0000e+00   1.4956e+06
        1222   4.0779e+02   0.0000e+00  -5.7000e+02   1.4956e+06   0.0000e+00   0.0000e+00   1.4956e+06
        1223   4.0779e+02   0.0000e+00  -5.8500e+02   1.4956e+06   0.0000e+00   0.0000e+00   1.4956e+06
        1224   4.0779e+02   0.0000e+00  -6.0000e+02   1.4956e+06   0.0000e+00   0.0000e+00   1.4956e+06
        1225   4.0779e+02   0.0000e+00  -6.1500e+02   1.4956e+06   0.0000e+00   0.0000e+00   1.4956e+06
        1226   4.0779e+02   0.0000e+00  -6.3000e+02   1.4955e+06   0.0000e+00   0.0000e+00   1.4955e+06
        1227   4.0779e+02   0.0000e+00  -6.4500e+02   1.4955e+06   0.0000e+00   0.0000e+00   1.4955e+06
        1228   4.0779e+02   0.0000e+00  -6.6000e+02   1.4954e+06   0.0000e+00   0.0000e+00   1.4954e+06
        1229   4.0779e+02   0.0000e+00  -6.7500e+02   1.4954e+06   0.0000e+00   0.0000e+00   1.4954e+06
        1230   4.0779e+02   0.0000e+00  -6.9000e+02   1.4953e+06   0.0000e+00   0.0000e+00   1.4953e+06
        1231   4.0779e+02   0.0000e+00  -7.0500e+02   1.4951e+06   0.0000e+00   0.0000e+00   1.4951e+06
        1232   4.0779e+02   0.0000e+00  -7.2000e+02   1.4950e+06   0.0000e+00   0.0000e+00   1.4950e+06
        1233   4.0779e+02   0.0000e+00  -7.3500e+02   1.4948e+06   0.0000e+00   0.0000e+00   1.4948e+06
        1234   4.0779e+02   0.0000e+00  -7.5000e+02   1.4946e+06   0.0000e+00   0.0000e+00   1.4946e+06
        1235   4.0779e+02   0.0000e+00  -7.6500e+02   1.4944e+06   0.0000e+00   0.0000e+00   1.4944e+06
        1236   4.0779e+02   0.0000e+00  -7.8000e+02   1.4942e+06   0.0000e+00   0.0000e+00   1.4942e+06
        1237   4.0779e+02   0.0000e+00  -7.9500e+02   1.4940e+06   0.0000e+00   0.0000e+00   1.4940e+06
        1238   4.0779e+02   0.0000e+00  -8.1000e+02   1.4939e+06   0.0000e+00   0.0000e+00   1.4939e+06
        1239   4.0779e+02   0.0000e+00  -8.2500e+02   1.4937e+06   0.0000e+00   0.0000e+00   1.4937e+06
        1240   4.0779e+02   0.0000e+00  -8.4000e+02   1.4936e+06   0.0000e+00   0.0000e+00   1.4936e+06
        1241   4.0779e+02   0.0000e+00  -8.5500e+02   1.4935e+06   0.0000e+00   0.0000e+00   1.4935e+06
        1242   4.0779e+02   0.0000e+00  -8.7000e+02   1.4933e+06   0.0000e+00   0.0000e+00   1.4933e+06
        1243   4.0779e+02   0.0000e+00  -8.8500e+02   1.4931e+06   0.0000e+00   0.0000e+00   1.4931e+06
        1244   4.0779e+02   0.0000e+00  -9.0000e+02   1.4927e+06   0.0000e+00   0.0000e+00   1.4927e+06
        1245   4.0779e+02   0.0000e+00  -9.1500e+02   1.4918e+06   0.0000e+00   0.0000e+00   1.4918e+06
        1246   4.0779e+02   0.0000e+00  -9.3000e+02   1.4900e+06   0.0000e+00   0.0000e+00   1.4900e+06
        1247   4.0779e+02   0.0000e+00  -9.4500e+02   1.4867e+06   0.0000e+00   0.0000e+00   1.4867e+06
        1248   4.0779e+02   0.0000e+00  -9.6000e+02   1.4811e+06   0.0000e+00   0.0000e+00   1.4811e+06
        1249   4.0779e+02   0.0000e+00  -9.7500e+02   1.4722e+06   0.0000e+00   0.0000e+00   1.4722e+06
        1250   4.0779e+02   0.0000e+00  -9.9000e+02   1.4587e+06   0.0000e+00   0.0000e+00   1.4587e+06
        1251   4.0779e+02   0.0000e+00  -1.0050e+03   1.4395e+06   0.0000e+00   0.0000e+00   1.4395e+06
        1252   4.0779e+02   0.0000e+00  -1.0200e+03   1.4138e+06   0.0000e+00   0.0000e+00   1.4138e+06
        1253   4.0779e+02   0.0000e+00  -1.0350e+03   1.3811e+06   0.0000e+00   0.0000e+00   1.3811e+06
