     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
          54   3.1080e+02   0.0000e+00   2.3133e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          55   3.0900e+02   0.0000e+00   2.2999e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          56   3.0720e+02   0.0000e+00   2.2865e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          57   3.0540e+02   0.0000e+00   2.2731e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          58   3.0359e+02   0.0000e+00   2.2597e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          59   3.0179e+02   0.0000e+00   2.2463e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          60   4.0625e+02   0.0000e+00   6.0482e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          61   4.0445e+02   0.0000e+00   6.0214e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          62   4.0265e+02   0.0000e+00   5.9946e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          63   4.0085e+02   0.0000e+00   5.9678e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          64   3.9905e+02   0.0000e+00   5.9409e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          65   3.9725e+02   0.0000e+00   5.9141e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          66   3.9544e+02   0.0000e+00   5.8873e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          67   3.9364e+02   0.0000e+00   5.8605e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          68   3.9184e+02   0.0000e+00   5.8336e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          69   3.9004e+02   0.0000e+00   5.8068e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          70   3.8824e+02   0.0000e+00   5.7800e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          71   3.8644e+02   0.0000e+00   5.7532e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          72   3.8464e+02   0.0000e+00   5.7263e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          73   3.8283e+02   0.0000e+00   5.6995e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          74   3.8103e+02   0.0000e+00   5.6727e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          75   3.7923e+02   0.0000e+00   5.6459e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          76   3.7743e+02   0.0000e+00   5.6190e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          77   3.7563e+02   0.0000e+00   5.5922e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          78   3.7383e+02   0.0000e+00   5.5654e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          79   3.7202e+02   0.0000e+00   5.5386e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          80   3.7022e+02   0.0000e+00   5.5117e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          81   3.6842e+02   0.0000e+00   5.4849e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          82   3.6662e+02   0.0000e+00   5.4581e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          83   3.6482e+02   0.0000e+00   5.4313e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          84   3.6302e+02   0.0000e+00   5.4044e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          85   3.6122e+02   0.0000e+00   5.3776e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          86   3.5941e+02   0.0000e+00   5.3508e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          87   3.5761e+02   0.0000e+00   5.3240e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          88   3.5581e+02   0.0000e+00   5.2972e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          89   3.5401e+02   0.0000e+00   5.2703e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          90   3.5221e+02   0.0000e+00   5.2435e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          91   3.5041e+02   0.0000e+00   5.2167e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          92   3.4861e+02   0.0000e+00   5.1899e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          93   3.4680e+02   0.0000e+00   5.1630e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          94   3.4500e+02   0.0000e+00   5.1362e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          95   3.4320e+02   0.0000e+00   5.1094e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          96   3.4140e+02   0.0000e+00   5.0826e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          97   3.3960e+02   0.0000e+00   5.0557e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          98   3.3780e+02   0.0000e+00   5.0289e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          99   3.3600e+02   0.0000e+00   5.0021e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         100   3.3419e+02   0.0000e+00   4.9753e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         101   3.3239e+02   0.0000e+00   4.9484e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         102   3.3059e+02   0.0000e+00   4.9216e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         103   3.2879e+02   0.0000e+00   4.8948e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         104   3.2699e+02   0.0000e+00   4.8680e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         105   3.2519e+02   0.0000e+00   4.8411e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         106   3.2339e+02   0.0000e+00   4.8143e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         107   3.2158e+02   0.0000e+00   4.7875e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         108   3.1978e+02   0.0000e+00   4.7607e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         109   3.1798e+02   0.0000e+00   4.7338e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         110   3.1618e+02   0.0000e+00   4.7070e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         111   3.1438e+02   0.0000e+00   4.6802e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         112   3.1258e+02   0.0000e+00   4.6534e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         113   3.1078e+02   0.0000e+00   4.6265e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
