     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
       14451   4.0810e+02   0.0000e+00  -1.1466e+03  -3.3730e+05   0.0000e+00   0.0000e+00   3.3730e+05
       14452   4.0810e+02   0.0000e+00  -1.1420e+03  -3.4280e+05   0.0000e+00   0.0000e+00   3.4280e+05
       14453   4.0810e+02   0.0000e+00  -1.1374e+03  -3.4349e+05   0.0000e+00   0.0000e+00   3.4349e+05
       14454   4.0810e+02   0.0000e+00  -1.1328e+03  -3.4036e+05   0.0000e+00   0.0000e+00   3.4036e+05
       14455   4.0810e+02   0.0000e+00  -1.1282e+03  -3.3997e+05   0.0000e+00   0.0000e+00   3.3997e+05
       14456   4.0810e+02   0.0000e+00  -1.1236e+03  -3.4211e+05   0.0000e+00   0.0000e+00   3.4211e+05
       14457   4.0810e+02   0.0000e+00  -1.1190e+03  -3.4659e+05   0.0000e+00   0.0000e+00   3.4659e+05
       14458   4.0810e+02   0.0000e+00  -1.1144e+03  -3.5342e+05   0.0000e+00   0.0000e+00   3.5342e+05
       14459   4.0810e+02   0.0000e+00  -1.1098e+03  -3.6041e+05   0.0000e+00   0.0000e+00   3.6041e+05
       14460   4.0810e+02   0.0000e+00  -1.1052e+03  -3.6132e+05   0.0000e+00   0.0000e+00   3.6132e+05
       14461   4.0810e+02   0.0000e+00  -1.1006e+03  -3.6259e+05   0.0000e+00   0.0000e+00   3.6259e+05
       14462   4.0810e+02   0.0000e+00  -1.0960e+03  -3.6565e+05   0.0000e+00   0.0000e+00   3.6565e+05
       14463   4.0810e+02   0.0000e+00  -1.0914e+03  -3.7018e+05   0.0000e+00   0.0000e+00   3.7018e+05
       14464   4.0810e+02   0.0000e+00  -1.0868e+03  -3.7600e+05   0.0000e+00   0.0000e+00   3.7600e+05
       14465   4.0810e+02   0.0000e+00  -1.0822e+03  -3.8293e+05   0.0000e+00   0.0000e+00   3.8293e+05
       14466   4.0810e+02   0.0000e+00  -1.0776e+03  -3.8819e+05   0.0000e+00   0.0000e+00   3.8819e+05
       14467   4.0810e+02   0.0000e+00  -1.0730e+03  -3.9175e+05   0.0000e+00   0.0000e+00   3.9175e+05
