     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
         216   4.0779e+02   0.0000e+00  -5.0000e+01   4.6894e+06   0.0000e+00   0.0000e+00   4.6894e+06
         217   4.0779e+02   0.0000e+00  -1.0000e+02   4.8756e+06   0.0000e+00   0.0000e+00   4.8756e+06
         218   4.0779e+02   0.0000e+00  -1.5000e+02   4.9984e+06   0.0000e+00   0.0000e+00   4.9984e+06
         219   4.0779e+02   0.0000e+00  -2.0000e+02   5.0032e+06   0.0000e+00   0.0000e+00   5.0032e+06
         220   4.0779e+02   0.0000e+00  -2.5000e+02   4.9904e+06   0.0000e+00   0.0000e+00   4.9904e+06
         221   4.0779e+02   0.0000e+00  -3.0000e+02   4.9828e+06   0.0000e+00   0.0000e+00   4.9828e+06
         222   4.0779e+02   0.0000e+00  -3.5000e+02   4.9819e+06   0.0000e+00   0.0000e+00   4.9819e+06
         223   4.0779e+02   0.0000e+00  -4.0000e+02   4.9830e+06   0.0000e+00   0.0000e+00   4.9830e+06
         224   4.0779e+02   0.0000e+00  -4.5000e+02   4.9841e+06   0.0000e+00   0.0000e+00   4.9841e+06
         225   4.0779e+02   0.0000e+00  -5.0000e+02   4.9848e+06   0.0000e+00   0.0000e+00   4.9848e+06
         226   4.0779e+02   0.0000e+00  -5.5000e+02   4.9852e+06   0.0000e+00   0.0000e+00   4.9852e+06
         227   4.0779e+02   0.0000e+00  -6.0000e+02   4.9855e+06   0.0000e+00   0.0000e+00   4.9855e+06
         228   4.0779e+02   0.0000e+00  -6.5000e+02   4.9851e+06   0.0000e+00   0.0000e+00   4.9851e+06
         229   4.0779e+02   0.0000e+00  -7.0000e+02   4.9833e+06   0.0000e+00   0.0000e+00   4.9833e+06
         230   4.0779e+02   0.0000e+00  -7.5000e+02   4.9799e+06   0.0000e+00   0.0000e+00   4.9799e+06
         231   4.0779e+02   0.0000e+00  -8.0000e+02   4.9770e+06   0.0000e+00   0.0000e+00   4.9770e+06
         232   4.0779e+02   0.0000e+00  -8.5000e+02   4.9782e+06   0.0000e+00   0.0000e+00   4.9782e+06
         233   4.0779e+02   0.0000e+00  -9.0000e+02   4.9797e+06   0.0000e+00   0.0000e+00   4.9797e+06
         234   4.0779e+02   0.0000e+00  -9.5000e+02   4.9534e+06   0.0000e+00   0.0000e+00   4.9534e+06
         235   4.0779e+02   0.0000e+00  -1.0000e+03   4.8268e+06   0.0000e+00   0.0000e+00   4.8268e+06
         236   4.0779e+02   0.0000e+00  -1.0500e+03   4.4700e+06   0.0000e+00   0.0000e+00   4.4700e+06
         237   4.0779e+02   0.0000e+00  -1.1000e+03   3.7847e+06   0.0000e+00   0.0000e+00   3.7847e+06
         238   4.0779e+02   0.0000e+00  -1.1500e+03   3.8326e+06   0.0000e+00   0.0000e+00   3.8326e+06
         279   4.0810e+02   0.0000e+00  -1.1328e+03  -6.2198e+06   0.0000e+00   0.0000e+00   6.2198e+06
         304   4.0810e+02   0.0000e+00  -1.0000e+03  -4.8268e+06   0.0000e+00   0.0000e+00   4.8268e+06
         305   4.0810e+02   0.0000e+00  -9.5000e+02  -4.9534e+06   0.0000e+00   0.0000e+00   4.9534e+06
         306   4.0810e+02   0.0000e+00  -9.0000e+02  -4.9797e+06   0.0000e+00   0.0000e+00   4.9797e+06
         307   4.0810e+02   0.0000e+00  -8.5000e+02  -4.9782e+06   0.0000e+00   0.0000e+00   4.9782e+06
         308   4.0810e+02   0.0000e+00  -8.0000e+02  -4.9770e+06   0.0000e+00   0.0000e+00   4.9770e+06
         309   4.0810e+02   0.0000e+00  -7.5000e+02  -4.9799e+06   0.0000e+00   0.0000e+00   4.9799e+06
         310   4.0810e+02   0.0000e+00  -7.0000e+02  -4.9833e+06   0.0000e+00   0.0000e+00   4.9833e+06
         311   4.0810e+02   0.0000e+00  -6.5000e+02  -4.9851e+06   0.0000e+00   0.0000e+00   4.9851e+06
         312   4.0810e+02   0.0000e+00  -6.0000e+02  -4.9855e+06   0.0000e+00   0.0000e+00   4.9855e+06
         313   4.0810e+02   0.0000e+00  -5.5000e+02  -4.9852e+06   0.0000e+00   0.0000e+00   4.9852e+06
         314   4.0810e+02   0.0000e+00  -5.0000e+02  -4.9848e+06   0.0000e+00   0.0000e+00   4.9848e+06
         315   4.0810e+02   0.0000e+00  -4.5000e+02  -4.9841e+06   0.0000e+00   0.0000e+00   4.9841e+06
         316   4.0810e+02   0.0000e+00  -4.0000e+02  -4.9830e+06   0.0000e+00   0.0000e+00   4.9830e+06
         317   4.0810e+02   0.0000e+00  -3.5000e+02  -4.9819e+06   0.0000e+00   0.0000e+00   4.9819e+06
         318   4.0810e+02   0.0000e+00  -3.0000e+02  -4.9828e+06   0.0000e+00   0.0000e+00   4.9828e+06
         319   4.0810e+02   0.0000e+00  -2.5000e+02  -4.9904e+06   0.0000e+00   0.0000e+00   4.9904e+06
         320   4.0810e+02   0.0000e+00  -2.0000e+02  -5.0032e+06   0.0000e+00   0.0000e+00   5.0032e+06
         321   4.0810e+02   0.0000e+00  -1.5000e+02  -4.9984e+06   0.0000e+00   0.0000e+00   4.9984e+06
         322   4.0810e+02   0.0000e+00  -1.0000e+02  -4.8756e+06   0.0000e+00   0.0000e+00   4.8756e+06
         323   4.0810e+02   0.0000e+00  -5.0000e+01  -4.6894e+06   0.0000e+00   0.0000e+00   4.6894e+06
         327   4.0810e+02   0.0000e+00   4.9978e-14  -2.5433e+06   0.0000e+00   0.0000e+00   2.5433e+06
         328   4.0779e+02   0.0000e+00   0.0000e+00   2.5433e+06   0.0000e+00   0.0000e+00   2.5433e+06
         329   4.0779e+02   0.0000e+00  -1.2000e+03   2.4579e+06   0.0000e+00   0.0000e+00   2.4579e+06
         339   4.0810e+02   0.0000e+00  -1.2157e+03  -2.5711e+06   0.0000e+00   0.0000e+00   2.5711e+06
         341   4.0810e+02   0.0000e+00  -1.0500e+03  -5.7542e+06   0.0000e+00   0.0000e+00   5.7542e+06
