     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
           1   4.0537e+02   0.0000e+00   4.5155e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           2   4.0267e+02   0.0000e+00   4.4854e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           3   3.9997e+02   0.0000e+00   4.4553e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           4   3.9727e+02   0.0000e+00   4.4252e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           5   3.9456e+02   0.0000e+00   4.3951e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           6   3.9186e+02   0.0000e+00   4.3650e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           7   3.8916e+02   0.0000e+00   4.3348e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           8   3.8646e+02   0.0000e+00   4.3047e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           9   3.8375e+02   0.0000e+00   4.2746e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          10   3.8105e+02   0.0000e+00   4.2445e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          11   3.7835e+02   0.0000e+00   4.2144e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          12   3.7565e+02   0.0000e+00   4.1843e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          13   3.7294e+02   0.0000e+00   4.1542e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          14   3.7024e+02   0.0000e+00   4.1241e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          15   3.6754e+02   0.0000e+00   4.0940e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          16   3.6484e+02   0.0000e+00   4.0639e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          17   3.6213e+02   0.0000e+00   4.0338e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          18   3.5943e+02   0.0000e+00   4.0037e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          19   3.5673e+02   0.0000e+00   3.9736e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          20   3.5403e+02   0.0000e+00   3.9435e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          21   3.5133e+02   0.0000e+00   3.9134e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          22   3.4862e+02   0.0000e+00   3.8833e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          23   3.4592e+02   0.0000e+00   3.8531e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          24   3.4322e+02   0.0000e+00   3.8230e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          25   3.4052e+02   0.0000e+00   3.7929e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          26   3.3781e+02   0.0000e+00   3.7628e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          27   3.3511e+02   0.0000e+00   3.7327e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          28   3.3241e+02   0.0000e+00   3.7026e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          29   3.2971e+02   0.0000e+00   3.6725e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          30   3.2700e+02   0.0000e+00   3.6424e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          31   3.2430e+02   0.0000e+00   3.6123e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          32   3.2160e+02   0.0000e+00   3.5822e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          33   3.1890e+02   0.0000e+00   3.5521e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          34   3.1619e+02   0.0000e+00   3.5220e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          35   3.1349e+02   0.0000e+00   3.4919e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          36   3.1079e+02   0.0000e+00   3.4618e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          37   3.0809e+02   0.0000e+00   3.4317e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          38   3.0539e+02   0.0000e+00   3.4016e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          39   3.0268e+02   0.0000e+00   3.3714e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          40   4.0530e+02   0.0000e+00   9.0304e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          41   4.0259e+02   0.0000e+00   8.9702e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          42   3.9989e+02   0.0000e+00   8.9100e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          43   3.9719e+02   0.0000e+00   8.8498e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          44   3.9449e+02   0.0000e+00   8.7896e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          45   3.9179e+02   0.0000e+00   8.7294e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          46   3.8909e+02   0.0000e+00   8.6692e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          47   3.8638e+02   0.0000e+00   8.6089e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          48   3.8368e+02   0.0000e+00   8.5487e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          49   3.8098e+02   0.0000e+00   8.4885e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          50   3.7828e+02   0.0000e+00   8.4283e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
