     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
           1   3.7332e+02   0.0000e+00   1.0001e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           2   3.5243e+02   0.0000e+00   9.4417e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           3   3.3155e+02   0.0000e+00   8.8821e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           4   3.1067e+02   0.0000e+00   8.3225e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           5   3.3472e+02   0.0000e+00   1.9321e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           6   3.1599e+02   0.0000e+00   1.8240e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           7   2.9727e+02   0.0000e+00   1.7159e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           8   2.7855e+02   0.0000e+00   1.6078e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
           9   2.7332e+02   0.0000e+00   2.7325e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          10   2.5803e+02   0.0000e+00   2.5796e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          11   2.4274e+02   0.0000e+00   2.4267e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          12   2.2746e+02   0.0000e+00   2.2738e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          13   1.9330e+02   0.0000e+00   3.3467e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          14   1.8249e+02   0.0000e+00   3.1594e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          15   1.7168e+02   0.0000e+00   2.9722e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          16   1.6087e+02   0.0000e+00   2.7850e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          17   1.0011e+02   0.0000e+00   3.7329e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          18   9.4513e+01   0.0000e+00   3.5241e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          19   8.8918e+01   0.0000e+00   3.3152e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          20   8.3322e+01   0.0000e+00   3.1064e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          21   4.6711e+02   0.0000e+00  -1.1500e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          22   4.4734e+02   0.0000e+00  -1.1500e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          23   4.2757e+02   0.0000e+00  -1.1500e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          24   4.6711e+02   0.0000e+00  -1.1000e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          25   4.4734e+02   0.0000e+00  -1.1000e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          26   4.2757e+02   0.0000e+00  -1.1000e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          27   4.6711e+02   0.0000e+00  -1.0500e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          28   4.4734e+02   0.0000e+00  -1.0500e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          29   4.2757e+02   0.0000e+00  -1.0500e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          30   4.6711e+02   0.0000e+00  -1.0000e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          31   4.4734e+02   0.0000e+00  -1.0000e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          32   4.2757e+02   0.0000e+00  -1.0000e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          33   4.6711e+02   0.0000e+00  -9.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          34   4.4734e+02   0.0000e+00  -9.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          35   4.2757e+02   0.0000e+00  -9.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          36   4.6711e+02   0.0000e+00  -9.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          37   4.4734e+02   0.0000e+00  -9.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          38   4.2757e+02   0.0000e+00  -9.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          39   4.6711e+02   0.0000e+00  -8.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          40   4.4734e+02   0.0000e+00  -8.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          41   4.2757e+02   0.0000e+00  -8.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          42   4.6711e+02   0.0000e+00  -8.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          43   4.4734e+02   0.0000e+00  -8.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          44   4.2757e+02   0.0000e+00  -8.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          45   4.6711e+02   0.0000e+00  -7.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          46   4.4734e+02   0.0000e+00  -7.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          47   4.2757e+02   0.0000e+00  -7.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          48   4.6711e+02   0.0000e+00  -7.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          49   4.4734e+02   0.0000e+00  -7.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          50   4.2757e+02   0.0000e+00  -7.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          51   4.6711e+02   0.0000e+00  -6.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          52   4.4734e+02   0.0000e+00  -6.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          53   4.2757e+02   0.0000e+00  -6.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          54   4.6711e+02   0.0000e+00  -6.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          55   4.4734e+02   0.0000e+00  -6.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          56   4.2757e+02   0.0000e+00  -6.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          57   4.6711e+02   0.0000e+00  -5.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          58   4.4734e+02   0.0000e+00  -5.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          59   4.2757e+02   0.0000e+00  -5.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          60   4.6711e+02   0.0000e+00  -5.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          61   4.4734e+02   0.0000e+00  -5.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          62   4.2757e+02   0.0000e+00  -5.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          63   4.6711e+02   0.0000e+00  -4.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          64   4.4734e+02   0.0000e+00  -4.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          65   4.2757e+02   0.0000e+00  -4.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          66   4.6711e+02   0.0000e+00  -4.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          67   4.4734e+02   0.0000e+00  -4.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          68   4.2757e+02   0.0000e+00  -4.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          69   4.6711e+02   0.0000e+00  -3.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          70   4.4734e+02   0.0000e+00  -3.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          71   4.2757e+02   0.0000e+00  -3.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          72   4.6711e+02   0.0000e+00  -3.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          73   4.4734e+02   0.0000e+00  -3.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          74   4.2757e+02   0.0000e+00  -3.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          75   4.6711e+02   0.0000e+00  -2.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          76   4.4734e+02   0.0000e+00  -2.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          77   4.2757e+02   0.0000e+00  -2.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          78   4.6711e+02   0.0000e+00  -2.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          79   4.4734e+02   0.0000e+00  -2.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          80   4.2757e+02   0.0000e+00  -2.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          81   4.6711e+02   0.0000e+00  -1.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          82   4.4734e+02   0.0000e+00  -1.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          83   4.2757e+02   0.0000e+00  -1.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          84   4.6711e+02   0.0000e+00  -1.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          85   4.4734e+02   0.0000e+00  -1.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          86   4.2757e+02   0.0000e+00  -1.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          87   4.6711e+02   0.0000e+00  -5.0000e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          88   4.4734e+02   0.0000e+00  -5.0000e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          89   4.2757e+02   0.0000e+00  -5.0000e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          90   3.2162e+02   0.0000e+00  -1.0000e+03   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          91   3.2162e+02   0.0000e+00  -9.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          92   3.2162e+02   0.0000e+00  -9.0000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
          93   3.2162e+02   0.0000e+00  -8.5000e+02   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
