     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
         807   4.0779e+02   0.0000e+00  -1.1357e+03   1.5659e+06   0.0000e+00   0.0000e+00   1.5659e+06
         808   4.0779e+02   0.0000e+00  -1.1571e+03   1.5669e+06   0.0000e+00   0.0000e+00   1.5669e+06
         809   4.0779e+02   0.0000e+00  -1.1786e+03   1.8221e+06   0.0000e+00   0.0000e+00   1.8221e+06
         980   4.0810e+02   0.0000e+00  -1.1943e+03  -1.5992e+06   0.0000e+00   0.0000e+00   1.5992e+06
         981   4.0810e+02   0.0000e+00  -1.1730e+03  -1.6991e+06   0.0000e+00   0.0000e+00   1.6991e+06
         982   4.0810e+02   0.0000e+00  -1.1517e+03  -1.5481e+06   0.0000e+00   0.0000e+00   1.5481e+06
         983   4.0810e+02   0.0000e+00  -1.1304e+03  -1.5701e+06   0.0000e+00   0.0000e+00   1.5701e+06
         984   4.0810e+02   0.0000e+00  -1.1090e+03  -1.6307e+06   0.0000e+00   0.0000e+00   1.6307e+06
         985   4.0810e+02   0.0000e+00  -1.0877e+03  -1.7247e+06   0.0000e+00   0.0000e+00   1.7247e+06
         986   4.0810e+02   0.0000e+00  -1.0664e+03  -1.8283e+06   0.0000e+00   0.0000e+00   1.8283e+06
         987   4.0810e+02   0.0000e+00  -1.0451e+03  -1.9225e+06   0.0000e+00   0.0000e+00   1.9225e+06
         988   4.0810e+02   0.0000e+00  -1.0237e+03  -1.9942e+06   0.0000e+00   0.0000e+00   1.9942e+06
         989   4.0810e+02   0.0000e+00  -1.0024e+03  -2.0430e+06   0.0000e+00   0.0000e+00   2.0430e+06
         990   4.0810e+02   0.0000e+00  -9.8107e+02  -2.0729e+06   0.0000e+00   0.0000e+00   2.0729e+06
         991   4.0810e+02   0.0000e+00  -9.5974e+02  -2.0897e+06   0.0000e+00   0.0000e+00   2.0897e+06
         992   4.0810e+02   0.0000e+00  -9.3841e+02  -2.0984e+06   0.0000e+00   0.0000e+00   2.0984e+06
         993   4.0810e+02   0.0000e+00  -9.1708e+02  -2.1026e+06   0.0000e+00   0.0000e+00   2.1026e+06
         994   4.0810e+02   0.0000e+00  -8.9576e+02  -2.1046e+06   0.0000e+00   0.0000e+00   2.1046e+06
         995   4.0810e+02   0.0000e+00  -8.7443e+02  -2.1056e+06   0.0000e+00   0.0000e+00   2.1056e+06
         996   4.0810e+02   0.0000e+00  -8.5310e+02  -2.1063e+06   0.0000e+00   0.0000e+00   2.1063e+06
         997   4.0810e+02   0.0000e+00  -8.3177e+02  -2.1070e+06   0.0000e+00   0.0000e+00   2.1070e+06
         998   4.0810e+02   0.0000e+00  -8.1045e+02  -2.1077e+06   0.0000e+00   0.0000e+00   2.1077e+06
         999   4.0810e+02   0.0000e+00  -7.8912e+02  -2.1084e+06   0.0000e+00   0.0000e+00   2.1084e+06
        1000   4.0810e+02   0.0000e+00  -7.6779e+02  -2.1090e+06   0.0000e+00   0.0000e+00   2.1090e+06
        1001   4.0810e+02   0.0000e+00  -7.4646e+02  -2.1096e+06   0.0000e+00   0.0000e+00   2.1096e+06
        1002   4.0810e+02   0.0000e+00  -7.2514e+02  -2.1100e+06   0.0000e+00   0.0000e+00   2.1100e+06
        1003   4.0810e+02   0.0000e+00  -7.0381e+02  -2.1104e+06   0.0000e+00   0.0000e+00   2.1104e+06
        1004   4.0810e+02   0.0000e+00  -6.8248e+02  -2.1107e+06   0.0000e+00   0.0000e+00   2.1107e+06
        1005   4.0810e+02   0.0000e+00  -6.6115e+02  -2.1109e+06   0.0000e+00   0.0000e+00   2.1109e+06
        1006   4.0810e+02   0.0000e+00  -6.3983e+02  -2.1111e+06   0.0000e+00   0.0000e+00   2.1111e+06
        1007   4.0810e+02   0.0000e+00  -6.1850e+02  -2.1112e+06   0.0000e+00   0.0000e+00   2.1112e+06
        1008   4.0810e+02   0.0000e+00  -5.9717e+02  -2.1112e+06   0.0000e+00   0.0000e+00   2.1112e+06
        1009   4.0810e+02   0.0000e+00  -5.7584e+02  -2.1112e+06   0.0000e+00   0.0000e+00   2.1112e+06
        1010   4.0810e+02   0.0000e+00  -5.5452e+02  -2.1112e+06   0.0000e+00   0.0000e+00   2.1112e+06
        1011   4.0810e+02   0.0000e+00  -5.3319e+02  -2.1112e+06   0.0000e+00   0.0000e+00   2.1112e+06
        1012   4.0810e+02   0.0000e+00  -5.1186e+02  -2.1111e+06   0.0000e+00   0.0000e+00   2.1111e+06
        1013   4.0810e+02   0.0000e+00  -4.9053e+02  -2.1110e+06   0.0000e+00   0.0000e+00   2.1110e+06
        1014   4.0810e+02   0.0000e+00  -4.6921e+02  -2.1109e+06   0.0000e+00   0.0000e+00   2.1109e+06
        1015   4.0810e+02   0.0000e+00  -4.4788e+02  -2.1108e+06   0.0000e+00   0.0000e+00   2.1108e+06
        1016   4.0810e+02   0.0000e+00  -4.2655e+02  -2.1107e+06   0.0000e+00   0.0000e+00   2.1107e+06
        1017   4.0810e+02   0.0000e+00  -4.0522e+02  -2.1106e+06   0.0000e+00   0.0000e+00   2.1106e+06
        1018   4.0810e+02   0.0000e+00  -3.8390e+02  -2.1105e+06   0.0000e+00   0.0000e+00   2.1105e+06
        1019   4.0810e+02   0.0000e+00  -3.6257e+02  -2.1102e+06   0.0000e+00   0.0000e+00   2.1102e+06
        1020   4.0810e+02   0.0000e+00  -3.4124e+02  -2.1102e+06   0.0000e+00   0.0000e+00   2.1102e+06
        1021   4.0810e+02   0.0000e+00  -3.1991e+02  -2.1098e+06   0.0000e+00   0.0000e+00   2.1098e+06
        1022   4.0810e+02   0.0000e+00  -2.9859e+02  -2.1102e+06   0.0000e+00   0.0000e+00   2.1102e+06
        1023   4.0810e+02   0.0000e+00  -2.7726e+02  -2.1100e+06   0.0000e+00   0.0000e+00   2.1100e+06
        1024   4.0810e+02   0.0000e+00  -2.5593e+02  -2.1119e+06   0.0000e+00   0.0000e+00   2.1119e+06
        1025   4.0810e+02   0.0000e+00  -2.3460e+02  -2.1124e+06   0.0000e+00   0.0000e+00   2.1124e+06
        1026   4.0810e+02   0.0000e+00  -2.1328e+02  -2.1185e+06   0.0000e+00   0.0000e+00   2.1185e+06
        1027   4.0810e+02   0.0000e+00  -1.9195e+02  -2.1209e+06   0.0000e+00   0.0000e+00   2.1209e+06
        1028   4.0810e+02   0.0000e+00  -1.7062e+02  -2.1342e+06   0.0000e+00   0.0000e+00   2.1342e+06
        1029   4.0810e+02   0.0000e+00  -1.4929e+02  -2.1370e+06   0.0000e+00   0.0000e+00   2.1370e+06
        1030   4.0810e+02   0.0000e+00  -1.2797e+02  -2.1560e+06   0.0000e+00   0.0000e+00   2.1560e+06
        1031   4.0810e+02   0.0000e+00  -1.0664e+02  -2.1448e+06   0.0000e+00   0.0000e+00   2.1448e+06
        1032   4.0810e+02   0.0000e+00  -8.5310e+01  -2.1466e+06   0.0000e+00   0.0000e+00   2.1466e+06
        1033   4.0810e+02   0.0000e+00  -6.3983e+01  -2.0803e+06   0.0000e+00   0.0000e+00   2.0803e+06
        1034   4.0810e+02   0.0000e+00  -4.2655e+01  -1.9985e+06   0.0000e+00   0.0000e+00   1.9985e+06
        1035   4.0810e+02   0.0000e+00  -2.1328e+01  -1.8572e+06   0.0000e+00   0.0000e+00   1.8572e+06
        1104   4.0779e+02   0.0000e+00   0.0000e+00   9.8498e+05   0.0000e+00   0.0000e+00   9.8498e+05
        1105   4.0779e+02   0.0000e+00  -1.2000e+03   1.1618e+06   0.0000e+00   0.0000e+00   1.1618e+06
        1115   4.0810e+02   0.0000e+00  -1.2157e+03  -9.5232e+04   0.0000e+00   0.0000e+00   9.5232e+04
        1121   4.0810e+02   0.0000e+00   4.8046e-14  -9.8058e+05   0.0000e+00   0.0000e+00   9.8058e+05
